"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element_type";"team";"dato";"navn";"posisjon";"team_navn";"first_team";"solution_full";"utvalgte";"solution_incremental"
271;"55737.jpg";"Skjønsberg";278;"a";55737;"Morten";"Skjønsberg";3;"";50;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;4;"1.0";236;51;147;4;0;0;0;0;2;0;"1.0";"1.0";"1.0";FALSE;180;0;0;0;5;0;0;0;0;0;0;0;2;12;2017-04-08;"Morten Skjønsberg";"Forsvar";"STB";0;0;"ikke valgt";0
272;"179297.jpg";"Granli";278;"a";179297;"Daniel";"Granli";21;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;11,4;"0.0";1156;59;494;22;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2017-04-08;"Daniel Granli";"Forsvar";"STB";0;0;"ikke valgt";0
273;"202639.jpg";"Epsung";278;"u";202639;"Jesper";"Epsung";90;"Utilgjengelig";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";39;0;16;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2017-04-08;"Jesper Epsung";"Forsvar";"STB";0;0;"ikke valgt";0
274;"209020.jpg";"Hanche-Olsen";278;"a";209020;"Andreas";"Hanche-Olsen";16;"";45;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;1;"0.5";64;17;29;3;0;0;0;0;1;-1;"0.5";"1.0";"1.0";FALSE;180;0;0;0;5;0;0;1;0;0;0;0;2;12;2017-04-08;"Andreas Hanche-Olsen";"Forsvar";"STB";0;0;"ikke valgt";0
275;"224140.jpg";"Moe";278;"a";224140;"Jeppe";"Moe";18;"";41;NA;NA;"0.6";"1.3";1;1;-1;-1;FALSE;0;12,5;"2.5";236;2029;159;580;0;0;0;0;5;0;"2.5";"3.0";"3.0";FALSE;180;0;1;0;5;0;0;0;0;0;0;0;2;12;2017-04-08;"Jeppe Moe";"Forsvar";"STB";0;0;"ikke valgt";0
276;"215756.jpg";"Linnebo Race";278;"a";215756;"Edvard";"Linnebo Race";60;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";23;2;5;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2017-04-08;"Edvard Linnebo Race";"Forsvar";"STB";0;0;"ikke valgt";0
277;"84927.jpg";"Brochmann";278;"a";84927;"Tonny";"Brochmann";89;"";60;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;1,6;"2.5";95;82;57;8;0;0;0;0;5;2;"2.5";"3.0";"3.0";FALSE;173;0;0;0;5;0;0;0;0;0;1;0;3;12;2017-04-08;"Tonny Brochmann";"Midtbane";"STB";0;0;"ikke valgt";0
278;"91082.jpg";"Omoijuanfo";278;"a";91082;"Ohikhuaeme";"Omoijuanfo";99;"";70;NA;NA;"1.3";"2.6";5;0;-5;0;TRUE;1;21,2;"9.0";1370;5138;1020;438;0;0;0;0;18;2;"9.0";"9.0";"9.0";FALSE;157;3;0;0;5;0;0;1;0;0;3;0;4;12;2017-04-08;"Ohikhuaeme Omoijuanfo";"Angrep";"STB";0;1;"best nå";0
279;"130176.jpg";"Kassi";278;"a";130176;"Luc";"Kassi";28;"";60;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;2,4;"2.5";257;33;94;12;0;0;0;0;5;4;"2.5";"3.0";"3.0";FALSE;65;0;1;0;2;0;0;0;0;0;0;0;3;12;2017-04-08;"Luc Kassi";"Midtbane";"STB";0;0;"ikke valgt";0
280;"162328.jpg";"Lumanza-Lembi";278;"a";162328;"Tortol";"Lumanza-Lembi";67;"";50;NA;NA;"0.6";"1.2";0;0;0;0;FALSE;0;1,9;"3.0";114;574;74;55;0;0;0;0;6;2;"3.0";"3.0";"3.0";FALSE;125;0;1;0;3;0;0;0;0;0;0;0;3;12;2017-04-08;"Tortol Lumanza-Lembi";"Midtbane";"STB";0;0;"ikke valgt";0
281;"173913.jpg";"Njie";278;"a";173913;"Moussa";"Njie";11;"";55;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;10,8;"1.5";727;206;503;23;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;180;0;0;0;5;0;0;1;0;0;0;0;3;12;2017-04-08;"Moussa Njie";"Midtbane";"STB";0;0;"ikke valgt";0
282;"208395.jpg";"Østvold";278;"a";208395;"Marius";"Østvold";40;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";20;7;8;4;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;12;2017-04-08;"Marius Østvold";"Midtbane";"STB";0;0;"ikke valgt";0
283;"216621.jpg";"Pedersen";278;"a";216621;"Sebastian";"Pedersen";79;"";50;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;0,5;"1.0";81;26;30;6;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;23;0;0;0;0;0;0;0;0;0;0;0;4;12;2017-04-08;"Sebastian Pedersen";"Angrep";"STB";0;0;"ikke valgt";0
284;"219497.jpg";"Bohinen";278;"a";219497;"Emil";"Bohinen";23;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,3;"0.0";46;4;16;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;12;2017-04-08;"Emil Bohinen";"Midtbane";"STB";0;0;"ikke valgt";0
285;"243001.jpg";"Børkeeiet";278;"a";243001;"Tobias";"Børkeeiet";42;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";7;1;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;12;2017-04-08;"Tobias Børkeeiet";"Midtbane";"STB";0;0;"ikke valgt";0
286;"111845.jpg";"Boli";278;"a";111845;"Franck";"Boli";77;"";63;NA;NA;"0.0";"0.0";-2;-1;2;1;FALSE;0;2,1;"0.0";809;30;238;7;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;12;2017-04-08;"Franck Boli";"Angrep";"STB";0;0;"ikke valgt";0
287;"227706.jpg";"Aanesland";278;"u";227706;"Markus";"Myre Aanesland";30;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";15;0;7;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;12;2017-04-08;"Markus Myre Aanesland";"Angrep";"STB";0;0;"ikke valgt";0
288;"244510.jpg";"Løken";278;"a";244510;"Oskar";"Løken";50;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";20;13;5;6;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;12;2017-04-08;"Oskar Løken";"Angrep";"STB";0;0;"ikke valgt";0
289;"62059.jpg";"Skogseid";278;"a";62059;"Håkon";"Skogseid";6;"";45;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;2,1;"1.0";149;35;98;4;0;0;0;0;2;0;"1.0";"1.0";"1.0";FALSE;180;0;0;0;5;0;0;0;0;0;0;0;2;12;2017-04-08;"Håkon Skogseid";"Forsvar";"STB";0;0;"ikke valgt";0
290;"247415.jpg";"Mauritz-Hansen";278;"a";247415;"Sindre ";"Mauritz-Hansen";9;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,2;"0.0";46;5;18;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;12;2017-04-08;"Sindre  Mauritz-Hansen";"Angrep";"STB";0;0;"ikke valgt";0
291;"249957.jpg";"El-Amrani";278;"i";249957;"Ahmed";"El-Amrani";17;"Lysk - 0% sjanse for å spille";40;NA;NA;"0.1";"0.3";0;0;0;0;FALSE;0;0,9;"0.5";147;37;92;3;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;23;0;0;0;0;0;0;0;0;0;0;0;2;12;2017-04-08;"Ahmed El-Amrani";"Forsvar";"STB";0;0;"ikke valgt";0
292;"249954.jpg";"Ødegård";278;"i";249954;"Tobias";"Ødegård";4;"Ukjent - 0% sjanse for å spille";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,5;"0.0";90;5;49;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2017-04-08;"Tobias Ødegård";"Forsvar";"STB";0;0;"ikke valgt";0
293;"62034.jpg";"Pettersen";2364;"d";62034;"Espen Bugge";"Pettersen";1;"Skadet";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;1,5;"0.0";345;1;83;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;13;2017-04-08;"Espen Bugge Pettersen";"Keeper";"SIF";0;0;"ikke valgt";0
294;"185998.jpg";"Sætra";2364;"u";185998;"Morten";"Sætra";40;"Utlån";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";55;0;20;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;13;2017-04-08;"Morten Sætra";"Keeper";"SIF";NA;0;"ikke valgt";0
295;"179758.jpg";"Makani";2364;"a";179758;"Sosha";"Makani";77;"";50;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;1,6;"1.0";127;45;73;9;0;0;0;0;2;0;"2.0";"1.0";"1.0";FALSE;90;0;0;0;1;0;0;0;0;1;0;0;1;13;2017-04-08;"Sosha Makani";"Keeper";"SIF";0;0;"ikke valgt";0
296;"60028.jpg";"Hamoud";2364;"d";60028;"Mounir";"Hamoud";2;"Strekk";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;1,4;"0.0";438;0;127;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;13;2017-04-08;"Mounir Hamoud";"Forsvar";"SIF";0;0;"ikke valgt";0
297;"61986.jpg";"Madsen";2364;"a";61986;"Kim André";"Madsen";4;"";55;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;1,7;"0.5";185;8;37;4;0;0;0;0;1;1;"1.0";"1.0";"1.0";FALSE;90;0;0;0;3;0;0;0;0;0;0;0;2;13;2017-04-08;"Kim André Madsen";"Forsvar";"SIF";0;0;"ikke valgt";0
298;"62023.jpg";"Parr";2364;"a";62023;"Jonathan";"Parr";3;"";60;NA;NA;"0.5";"1.0";0;0;0;0;FALSE;0;18,9;"3.0";503;357;261;120;0;0;0;0;6;1;"3.0";"3.0";"3.0";FALSE;180;0;1;0;4;0;0;0;0;0;0;0;2;13;2017-04-08;"Jonathan Parr";"Forsvar";"SIF";1;0;"førstelag";1
299;"81894.jpg";"Vilsvik";2364;"a";81894;"Lars-Christopher";"Vilsvik";26;"";60;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;22,9;"0.5";1225;128;612;48;0;0;0;0;1;-1;"0.5";"1.0";"1.0";FALSE;180;0;0;0;4;0;0;0;0;0;0;1;2;13;2017-04-08;"Lars-Christopher Vilsvik";"Forsvar";"SIF";1;0;"førstelag";0
300;"100099.jpg";"Høibråten";2364;"a";100099;"Marius";"Høibråten";28;"";50;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;1,1;"1.0";60;52;37;19;0;0;0;0;2;0;"2.0";"1.0";"1.0";FALSE;90;0;0;0;1;0;0;0;0;0;0;0;2;13;2017-04-08;"Marius Høibråten";"Forsvar";"SIF";0;0;"ikke valgt";0
301;"223964.jpg";"Glesnes";2364;"a";223964;"Jakob";"Glesnes";5;"";55;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;3,1;"1.5";125;58;58;37;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;180;0;0;0;4;0;0;0;0;0;0;0;2;13;2017-04-08;"Jakob Glesnes";"Forsvar";"SIF";0;0;"ikke valgt";0
302;"224051.jpg";"Lindquist";2364;"u";224051;"Christopher";"Lindquist";17;"Utlån";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";82;0;26;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;13;2017-04-08;"Christopher Lindquist";"Forsvar";"SIF";NA;0;"ikke valgt";0
303;"61978.jpg";"Ringstad";2364;"a";61978;"Stian ";"Ringstad";25;"";55;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;1,6;"1.0";151;7;49;4;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;65;0;0;0;1;0;0;0;0;0;0;0;2;13;2017-04-08;"Stian  Ringstad";"Forsvar";"SIF";0;0;"ikke valgt";0
304;"224052.jpg";"Johansen";2364;"a";224052;"Sondre";"Johansen";46;"";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;1;"0.0";62;22;17;15;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;13;2017-04-08;"Sondre Johansen";"Forsvar";"SIF";0;0;"ikke valgt";0
305;"61979.jpg";"Tokstad";2364;"a";61979;"Kristoffer";"Tokstad";11;"";84;NA;NA;"0.2";"0.5";-1;-1;1;1;FALSE;0;1,6;"2.0";433;27;73;23;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;154;0;0;0;4;0;0;0;0;0;0;0;3;13;2017-04-08;"Kristoffer Tokstad";"Midtbane";"SIF";0;0;"ikke valgt";0
306;"96235.jpg";"Andersen";2364;"i";96235;"Eirik";"Andersen";23;"Lår";79;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,8;"0.0";558;5;159;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;13;2017-04-08;"Eirik Andersen";"Midtbane";"SIF";0;0;"ikke valgt";0
307;"103764.jpg";"Nguen";2364;"a";103764;"Tokmac";"Nguen";93;"";70;NA;NA;"0.6";"1.1";0;0;0;0;FALSE;0;10;"4.0";368;1304;275;244;0;0;0;0;8;1;"4.0";"4.0";"4.0";FALSE;101;0;1;0;3;0;0;0;0;0;2;0;3;13;2017-04-08;"Tokmac Nguen";"Midtbane";"SIF";0;0;"ikke valgt";0
308;"115596.jpg";"Júnior";2364;"a";115596;"Francisco";"Júnior";19;"";55;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;1;"1.5";66;37;23;14;0;0;0;0;3;2;"1.5";"2.0";"2.0";FALSE;116;0;0;0;3;0;0;0;0;0;0;0;3;13;2017-04-08;"Francisco Júnior";"Midtbane";"SIF";0;0;"ikke valgt";0
309;"182278.jpg";"Gjerstrøm";2364;"a";182278;"Mathias";"Gjerstrøm";21;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";41;4;22;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;13;2017-04-08;"Mathias Gjerstrøm";"Midtbane";"SIF";0;0;"ikke valgt";0
310;"182402.jpg";"Sivodedov";2364;"a";182402;"Christian";"Sivodedov";13;"";54;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,1;"0.0";28;2;11;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;13;2017-04-08;"Christian Sivodedov";"Midtbane";"SIF";0;0;"ikke valgt";0
311;"167043.jpg";"Jradi";2364;"a";167043;"Bassel";"Jradi";8;"";65;NA;NA;"0.2";"0.5";0;0;0;0;FALSE;0;1,2;"1.5";93;58;50;13;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;105;0;0;0;3;0;0;0;0;0;0;0;3;13;2017-04-08;"Bassel Jradi";"Midtbane";"SIF";0;0;"ikke valgt";0
312;"55742.jpg";"Hauger";2364;"a";55742;"Henning";"Hauger";6;"";55;NA;NA;"0.4";"0.7";0;0;0;0;FALSE;0;2,4;"2.0";132;79;60;36;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;160;0;0;0;2;0;0;0;0;0;0;0;3;13;2017-04-08;"Henning Hauger";"Midtbane";"SIF";0;0;"ikke valgt";0
313;"229419.jpg";"Ahlander";2364;"u";229419;"Knut";"Ahlander";54;"Utlån";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";21;0;5;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;13;2017-04-08;"Knut Ahlander";"Midtbane";"SIF";NA;0;"ikke valgt";0
314;"61799.jpg";"Engblom";2364;"a";61799;"Pontus";"Engblom";9;"";83;NA;NA;"0.1";"0.1";-2;-1;2;1;FALSE;0;1,9;"0.5";814;9;188;3;0;0;0;0;1;1;"1.0";"1.0";"1.0";FALSE;20;0;0;0;2;0;0;0;0;0;0;0;4;13;2017-04-08;"Pontus Engblom";"Angrep";"SIF";0;0;"ikke valgt";0
315;"61991.jpg";"Marcus Pedersen";2364;"a";61991;"Marcus";"Pedersen";10;"";105;NA;NA;"0.3";"0.7";0;0;0;0;FALSE;0;14,2;"3.5";1165;313;514;170;0;0;0;0;7;2;"3.5";"4.0";"4.0";FALSE;160;1;0;0;2;0;0;1;0;0;0;0;4;13;2017-04-08;"Marcus Pedersen";"Angrep";"SIF";0;0;"ikke valgt";0
316;"62066.jpg";"Høiland";2364;"a";62066;"Tommy";"Høiland";7;"";69;NA;NA;"0.3";"0.6";-1;-1;1;1;FALSE;0;1,9;"2.0";285;38;120;17;0;0;0;0;4;0;"4.0";"2.0";"2.0";FALSE;19;0;1;0;0;0;0;0;0;0;0;0;4;13;2017-04-08;"Tommy Høiland";"Angrep";"SIF";0;0;"ikke valgt";0
317;"224956.jpg";"Agouda";2364;"a";224956;"Abdul-Basit";"Agouda";34;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";37;8;15;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;13;2017-04-08;"Abdul-Basit Agouda";"Angrep";"SIF";0;0;"ikke valgt";0
318;"235842.jpg";"Hoven";2364;"a";235842;"Andreas";"Hoven";66;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";41;15;13;4;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;13;2017-04-08;"Andreas Hoven";"Angrep";"SIF";0;0;"ikke valgt";0
319;"172621.jpg";"Tagbajumi";2364;"a";172621;"Marco";"Tagbajumi";33;"";76;NA;NA;"0.9";"1.8";1;1;-1;-1;FALSE;1;9,9;"7.0";274;2966;203;988;0;0;0;0;14;2;"7.0";"7.0";"7.0";FALSE;180;2;0;0;4;0;0;1;0;0;3;0;4;13;2017-04-08;"Marco Tagbajumi";"Angrep";"SIF";0;0;"ikke valgt";0
320;"57466.jpg";"Loncaric";310;"i";57466;"Filip";"Loncaric";12;"Ankel - 2 uker";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,7;"0.0";85;0;38;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;14;2017-04-08;"Filip Loncaric";"Keeper";"TIL";0;0;"ikke valgt";0
321;"95510.jpg";"Kongshavn";310;"a";95510;"Gudmund";"Kongshavn";1;"";45;NA;NA;"0.7";"1.3";0;0;0;0;FALSE;0;3;"3.0";62;429;30;231;0;0;0;0;6;3;"3.0";"3.0";"3.0";FALSE;180;0;0;0;2;0;0;0;0;7;0;0;1;14;2017-04-08;"Gudmund Kongshavn";"Keeper";"TIL";0;0;"ikke valgt";0
322;"202266.jpg";"Karlstrøm";310;"a";202266;"Jacob";"Karlstrøm";28;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,8;"0.0";20;9;10;4;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;14;2017-04-08;"Jacob Karlstrøm";"Keeper";"TIL";0;0;"ikke valgt";0
323;"61921.jpg";"Wangberg";310;"a";61921;"Simen";"Wangberg";22;"";50;NA;NA;"1.3";"2.6";0;0;0;0;FALSE;1;9,8;"6.5";98;1314;48;553;0;0;0;0;13;4;"6.5";"7.0";"7.0";FALSE;180;1;0;0;2;0;0;0;0;0;3;0;2;14;2017-04-08;"Simen Wangberg";"Forsvar";"TIL";0;1;"best nå";0
324;"81902.jpg";"Norbye";310;"a";81902;"Hans";"Norbye";14;"";45;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;5,3;"1.0";335;52;187;16;0;0;0;0;2;0;"2.0";"1.0";"1.0";FALSE;90;0;0;0;1;0;0;0;0;0;0;0;2;14;2017-04-08;"Hans Norbye";"Forsvar";"TIL";0;0;"ikke valgt";0
325;"84125.jpg";"Ødegaard";310;"a";84125;"Magnar";"Ødegaard";5;"";45;NA;NA;"0.3";"0.7";0;0;0;0;FALSE;0;1,4;"1.5";66;26;24;15;0;0;0;0;3;2;"1.5";"2.0";"2.0";FALSE;180;0;0;0;2;0;0;1;0;0;0;0;2;14;2017-04-08;"Magnar Ødegaard";"Forsvar";"TIL";0;0;"ikke valgt";0
326;"164722.jpg";"Antonsen";310;"a";164722;"Kent-Are";"Antonsen";3;"";45;NA;NA;"0.4";"0.9";0;0;0;0;FALSE;0;0,8;"2.0";32;45;11;32;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;180;0;0;0;2;0;0;0;0;0;0;0;2;14;2017-04-08;"Kent-Are Antonsen";"Forsvar";"TIL";0;0;"ikke valgt";0
327;"185767.jpg";"Nilsen";310;"u";185767;"Lasse";"Nilsen";25;"Utilgjengelig";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;1,5;"0.0";224;5;87;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;14;2017-04-08;"Lasse Nilsen";"Forsvar";"TIL";0;0;"ikke valgt";0
328;"202265.jpg";"Gundersen";310;"a";202265;"Jostein";"Gundersen";26;"";45;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;0,3;"0.5";21;5;7;3;0;0;0;0;1;1;"1.0";"1.0";"1.0";FALSE;90;0;0;0;1;0;0;1;0;0;0;0;2;14;2017-04-08;"Jostein Gundersen";"Forsvar";"TIL";0;0;"ikke valgt";0
329;"213398.jpg";"Jenssen";310;"a";213398;"Ulrik";"Jenssen";8;"";50;NA;NA;"0.3";"0.6";0;0;0;0;FALSE;0;1,6;"1.5";123;16;55;8;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;72;0;0;0;1;0;0;0;0;0;0;0;2;14;2017-04-08;"Ulrik Jenssen";"Forsvar";"TIL";0;0;"ikke valgt";0
330;"16058.jpg";"Pedersen";310;"a";16058;"Morten";"Gamst Pedersen";7;"";55;NA;NA;"0.7";"1.5";0;0;0;0;FALSE;0;6,9;"4.0";128;1685;80;413;0;0;0;0;8;2;"4.0";"4.0";"4.0";FALSE;180;0;1;0;2;0;0;1;0;0;2;0;3;14;2017-04-08;"Morten Gamst Pedersen";"Midtbane";"TIL";0;0;"ikke valgt";0
331;"62063.jpg";"Landu Landu";310;"a";62063;"Christian";"Landu Landu";6;"";50;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;2,3;"1.0";198;46;66;15;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;109;0;0;0;1;0;0;1;0;0;0;0;3;14;2017-04-08;"Christian Landu Landu";"Midtbane";"TIL";0;0;"ikke valgt";0
332;"63792.jpg";"Johansen";310;"a";63792;"Jonas";"Johansen";11;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;2,2;"0.0";183;18;71;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;14;2017-04-08;"Jonas Johansen";"Midtbane";"TIL";0;0;"ikke valgt";0
333;"63797.jpg";"Andersen";310;"a";63797;"Magnus";"Andersen";15;"";65;NA;NA;"0.5";"0.9";0;0;0;0;FALSE;0;0,8;"3.0";60;10;15;7;0;0;0;0;6;5;"3.0";"3.0";"3.0";FALSE;109;0;1;0;1;0;0;0;0;0;0;0;3;14;2017-04-08;"Magnus Andersen";"Midtbane";"TIL";0;0;"ikke valgt";0
334;"87069.jpg";"Åsen";310;"a";87069;"Gjermund";"Åsen";23;"";59;NA;NA;"0.6";"1.2";-1;-1;1;1;FALSE;0;1,6;"3.5";294;95;34;88;0;0;0;0;7;7;"7.0";"4.0";"4.0";FALSE;23;1;0;0;0;0;0;0;0;0;1;0;3;14;2017-04-08;"Gjermund Åsen";"Midtbane";"TIL";0;0;"ikke valgt";0
335;"101124.jpg";"Frantzen";310;"a";101124;"William";"Frantzen";19;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";20;5;13;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;14;2017-04-08;"William Frantzen";"Midtbane";"TIL";0;0;"ikke valgt";0
336;"172946.jpg";"Sigurðarson";310;"a";172946;"Aron";"Sigurðarson";17;"";65;NA;NA;"0.3";"0.6";0;0;0;0;FALSE;0;5,9;"2.0";330;105;164;27;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;180;0;0;0;2;0;0;0;0;0;0;0;3;14;2017-04-08;"Aron Sigurðarson";"Midtbane";"TIL";0;0;"ikke valgt";0
337;"185766.jpg";"Ingebrigtsen";310;"a";185766;"Mikael";"Ingebrigtsen";24;"";60;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;0,6;"1.5";38;7;19;3;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;71;0;0;0;1;0;0;0;0;0;0;0;3;14;2017-04-08;"Mikael Ingebrigtsen";"Midtbane";"TIL";0;0;"ikke valgt";0
338;"208021.jpg";"Michalsen";310;"a";208021;"Fredrik";"Michalsen";27;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";9;1;2;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;14;2017-04-08;"Fredrik Michalsen";"Midtbane";"TIL";0;0;"ikke valgt";0
