"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element_type";"team";"dato";"navn";"posisjon";"team_navn"
213;"161274.jpg";"Lorentzen";3334;"a";161274;"Håkon";"Lorentzen";21;"";44;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;1;"0.0";300;52;46;6;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;9;2017-04-20;"Håkon Lorentzen";"Angrep";"SAN"
214;"178458.jpg";"Kebbie";3334;"a";178458;"Elliott";"Kebbie";14;"";45;NA;NA;"0.3";"1.1";0;0;0;0;FALSE;0;0,2;"1.3";43;25;6;1;0;0;0;0;5;1;"1.7";"1.0";"1.0";FALSE;218;0;0;0;2;0;0;0;0;0;0;0;2;9;2017-04-20;"Elliott Kebbie";"Forsvar";"SAN"
215;"107421.jpg";"Kristiansen";2997;"a";107421;"Anders";"Kristiansen Aasheim";21;"";50;NA;NA;"0.7";"2.8";0;0;0;0;FALSE;0;6,3;"3.5";510;1051;66;107;0;0;0;0;14;2;"3.5";"4.0";"4.0";FALSE;360;0;0;1;5;0;0;0;0;14;0;0;1;10;2017-04-20;"Anders Kristiansen Aasheim";"Keeper";"SO8"
216;"198885.jpg";"Cupic";2997;"a";198885;"Stefan";"Cupic";1;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,3;"0.0";113;9;8;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;10;2017-04-20;"Stefan Cupic";"Keeper";"SO8"
217;"57338.jpg";"Anders Østli";2997;"a";57338;"Anders";"Østli";20;"";49;NA;NA;"0.7";"2.9";-1;0;1;0;FALSE;1;2,4;"3.5";438;882;70;193;0;0;0;0;14;0;"14.0";"4.0";"4.0";FALSE;90;1;0;1;0;0;0;0;0;0;2;0;2;10;2017-04-20;"Anders Østli";"Forsvar";"SO8"
218;"61956.jpg";"Thomassen";2997;"a";61956;"Joachim";"Thomassen";16;"";54;NA;NA;"0.4";"1.7";-1;0;1;0;FALSE;0;2,8;"2.3";898;111;32;53;0;0;0;0;9;0;"2.3";"2.0";"2.0";FALSE;292;0;0;1;5;0;0;1;0;0;0;0;2;10;2017-04-20;"Joachim Thomassen";"Forsvar";"SO8"
219;"62004.jpg";"Sundli";2997;"a";62004;"Morten";"Sundli";4;"";43;NA;NA;"0.0";"0.0";-2;-1;2;1;FALSE;0;0,9;"0.0";391;15;27;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-04-20;"Morten Sundli";"Forsvar";"SO8"
220;"64091.jpg";"Toivomäki";2997;"a";64091;"Henri";"Toivomäki";3;"";45;NA;NA;"0.5";"2.0";0;0;0;0;FALSE;0;0,7;"2.3";129;120;11;40;0;0;0;0;9;2;"3.0";"2.0";"2.0";FALSE;193;0;0;1;1;0;0;0;0;0;0;0;2;10;2017-04-20;"Henri Toivomäki";"Forsvar";"SO8"
221;"95601.jpg";"Heiren Hansen";2997;"d";95601;"Ole";"Heiren Hansen";13;"Ukjent";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";83;9;9;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-04-20;"Ole Heiren Hansen";"Forsvar";"SO8"
222;"111807.jpg";"Groven";2997;"a";111807;"Alexander";"Groven";29;"";48;NA;NA;"0.0";"0.0";-2;0;2;0;FALSE;0;1,2;"0.0";625;4;38;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;23;0;0;0;2;0;0;0;0;0;0;0;2;10;2017-04-20;"Alexander Groven";"Forsvar";"SO8"
223;"206557.jpg";"Rosted";2997;"s";206557;"Sigurd";"Rosted";15;"Rødt kort";58;NA;NA;"0.9";"3.8";3;0;-3;0;FALSE;1;20,8;"5.5";1954;8829;1693;109;0;0;0;0;22;-3;"5.5";"6.0";"6.0";FALSE;300;2;0;1;5;0;0;0;1;0;3;0;2;10;2017-04-20;"Sigurd Rosted";"Forsvar";"SO8"
224;"235899.jpg";"Albech";2997;"a";235899;"Andreas";"Albech";2;"";48;NA;NA;"0.1";"0.4";-2;-1;2;1;FALSE;0;3,7;"0.5";2031;149;326;0;0;0;0;0;2;0;"1.0";"1.0";"1.0";FALSE;144;0;0;0;2;0;0;1;0;0;0;0;2;10;2017-04-20;"Andreas Albech";"Forsvar";"SO8"
225;"39740.jpg";"Lund Nielsen";2997;"a";39740;"Matti";"Lund Nielsen";5;"";55;NA;NA;"0.4";"1.6";0;0;0;0;FALSE;0;0,7;"2.3";134;73;10;2;0;0;0;0;9;2;"2.3";"2.0";"2.0";FALSE;359;0;0;1;5;0;0;1;0;0;1;0;3;10;2017-04-20;"Matti Lund Nielsen";"Midtbane";"SO8"
226;"81832.jpg";"Hovda";2997;"a";81832;"Tor Øyvinder";"Hovda";18;"";44;NA;NA;"0.1";"0.2";-1;-1;1;1;FALSE;0;0,7;"0.3";209;73;22;8;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;1;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-04-20;"Tor Øyvinder Hovda";"Midtbane";"SO8"
227;"109022.jpg";"Tveita";2997;"a";109022;"Jon-Helge";"Tveita";22;"";49;NA;NA;"0.2";"0.6";-1;0;1;0;FALSE;0;0,4;"0.8";107;26;11;1;0;0;0;0;3;0;"3.0";"1.0";"1.0";FALSE;60;0;0;1;0;0;0;0;0;0;0;0;3;10;2017-04-20;"Jon-Helge Tveita";"Midtbane";"SO8"
228;"121176.jpg";"Trondsen";2997;"a";121176;"Anders";"Trondsen";6;"";74;NA;NA;"1.1";"4.3";4;1;-4;-1;TRUE;2;32;"8.0";464;14350;73;2178;0;0;0;0;32;2;"8.0";"8.0";"8.0";FALSE;341;1;4;1;5;0;0;0;0;0;6;0;3;10;2017-04-20;"Anders Trondsen";"Midtbane";"SO8"
229;"202253.jpg";"Normann Hansen";2997;"a";202253;"Kristoffer";"Normann Hansen";23;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,2;"0.0";79;8;6;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-04-20;"Kristoffer Normann Hansen";"Midtbane";"SO8"
230;"207884.jpg";"Heintz";2997;"a";207884;"Tobias";"Heintz";14;"";44;NA;NA;"0.2";"0.9";-1;-1;1;1;FALSE;0;1,1;"1.0";407;176;32;9;0;0;0;0;4;1;"2.0";"1.0";"1.0";FALSE;78;0;0;1;1;0;0;0;0;0;0;0;3;10;2017-04-20;"Tobias Heintz";"Midtbane";"SO8"
231;"84457.jpg";"Halvorsen";2997;"a";84457;"Ole Jørgen";"Halvorsen";7;"";69;NA;NA;"0.3";"1.3";-1;-1;1;1;FALSE;0;3,6;"2.3";608;89;70;7;0;0;0;0;9;1;"2.3";"2.0";"2.0";FALSE;282;0;1;0;4;0;0;1;0;0;0;0;3;10;2017-04-20;"Ole Jørgen Halvorsen";"Midtbane";"SO8"
232;"79343.jpg";"Jørgensen";2997;"a";79343;"Joachim";"Jørgensen";11;"";55;NA;NA;"0.5";"1.8";0;0;0;0;FALSE;0;1,2;"2.5";188;472;30;15;0;0;0;0;10;2;"3.3";"3.0";"3.0";FALSE;270;1;0;0;5;0;0;1;0;0;0;0;3;10;2017-04-20;"Joachim Jørgensen";"Midtbane";"SO8"
233;"85050.jpg";"Mortensen";2997;"a";85050;"Patrick";"Mortensen";69;"";68;NA;NA;"1.1";"4.3";3;0;-3;0;TRUE;2;19,4;"7.3";515;10515;233;956;0;0;0;0;29;2;"7.3";"7.0";"7.0";FALSE;332;3;2;1;3;0;0;0;0;0;3;0;4;10;2017-04-20;"Patrick Mortensen";"Angrep";"SO8"
234;"85676.jpg";"Lindberg";2997;"a";85676;"Jonas";"Lindberg";10;"";56;NA;NA;"0.7";"2.7";1;0;-1;0;FALSE;1;8,6;"3.8";1959;2964;493;56;0;0;0;0;15;2;"3.8";"4.0";"4.0";FALSE;320;0;2;1;5;0;0;0;0;0;1;0;4;10;2017-04-20;"Jonas Lindberg";"Angrep";"SO8"
235;"215654.jpg";"Kachi";2997;"u";215654;"Kachi";"";8;"Utilgjengelig";55;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";85;1;2;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-04-20;"Kachi ";"Angrep";"SO8"
236;"247412.jpg";"Larsen";2997;"a";247412;"Jörgen Strand";"Larsen";45;"";44;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,4;"0.0";135;42;11;7;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-04-20;"Jörgen Strand Larsen";"Angrep";"SO8"
237;"215653.jpg";"Dickson Mbedule";2997;"u";215653;"Amani";"Dickson Mbedule";24;"Utilgjengelig";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";118;3;3;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-04-20;"Amani Dickson Mbedule";"Angrep";"SO8"
238;"247788.jpg";"Zachariassen";2997;"a";247788;"Kristoffer";"Zachariassen";17;"";57;NA;NA;"0.7";"2.8";2;0;-2;0;FALSE;1;13,6;"4.0";1437;6643;309;126;0;0;0;0;16;2;"4.0";"4.0";"4.0";FALSE;360;1;0;1;5;0;0;0;0;0;2;0;3;10;2017-04-20;"Kristoffer Zachariassen";"Midtbane";"SO8"
239;"249956.jpg";"Diatta";2997;"a";249956;"Krepin";"Diatta";19;"";58;NA;NA;"0.1";"0.5";-2;0;2;0;FALSE;0;2,1;"0.8";1528;41;100;3;0;0;0;0;3;1;"1.0";"1.0";"1.0";FALSE;55;0;0;0;2;0;0;0;0;0;0;0;3;10;2017-04-20;"Krepin Diatta";"Midtbane";"SO8"
240;"117885.jpg";"Dyngeland";1250;"a";117885;"Matias";"Dyngeland";1;"";45;NA;NA;"0.5";"2.0";0;0;0;0;FALSE;0;7,5;"2.3";637;276;117;15;0;0;0;0;9;3;"2.3";"2.0";"2.0";FALSE;360;0;0;0;8;0;0;0;0;15;0;0;1;11;2017-04-20;"Matias Dyngeland";"Keeper";"SOG"
241;"223995.jpg";"Rutlin";1250;"a";223995;"Kristian";"Rutlin";21;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,8;"0.0";46;17;5;4;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;11;2017-04-20;"Kristian Rutlin";"Keeper";"SOG"
242;"39724.jpg";"Teniste";1250;"d";39724;"Taijo";"Teniste";2;"Lyskestrekk";49;NA;NA;"0.2";"0.8";-1;-1;1;1;FALSE;0;1,4;"1.0";348;30;93;0;0;0;0;0;4;0;"1.3";"1.0";"1.0";FALSE;202;0;0;0;4;0;0;0;0;0;0;0;2;11;2017-04-20;"Taijo Teniste";"Forsvar";"SOG"
243;"97349.jpg";"Skaasheim";1250;"a";97349;"Eirik";"Skaasheim";24;"";40;NA;NA;"0.3";"1.3";0;0;0;0;FALSE;0;2,6;"1.3";254;293;31;28;0;0;0;0;5;2;"1.7";"1.0";"1.0";FALSE;270;0;0;0;5;0;0;0;0;0;0;0;2;11;2017-04-20;"Eirik Skaasheim";"Forsvar";"SOG"
244;"160211.jpg";"Utvik";1250;"a";160211;"Bjørn Inge";"Utvik";3;"";46;NA;NA;"0.8";"3.0";1;1;-1;-1;FALSE;1;6,7;"3.5";380;1855;89;81;0;0;0;0;14;1;"3.5";"4.0";"4.0";FALSE;360;0;2;0;8;0;0;1;0;0;3;0;2;11;2017-04-20;"Bjørn Inge Utvik";"Forsvar";"SOG"
245;"192781.jpg";"Psyché";1250;"a";192781;"Christophe";"Psyché";17;"";50;NA;NA;"0.3";"1.2";0;0;0;0;FALSE;0;1,9;"1.5";266;29;39;3;0;0;0;0;6;2;"1.5";"2.0";"2.0";FALSE;360;0;0;0;8;0;0;0;0;0;0;0;2;11;2017-04-20;"Christophe Psyché";"Forsvar";"SOG"
246;"63785.jpg";"Furebotn";1250;"a";63785;"Henrik";"Furebotn";6;"";50;NA;NA;"0.4";"1.6";0;0;0;0;FALSE;0;1,7;"2.0";285;125;45;2;0;0;0;0;8;2;"2.0";"2.0";"2.0";FALSE;355;0;0;0;8;0;0;0;0;0;0;0;3;11;2017-04-20;"Henrik Furebotn";"Midtbane";"SOG"
247;"83643.jpg";"Schulze";1250;"a";83643;"Eirik";"Schulze";7;"";49;NA;NA;"0.4";"1.4";-1;-1;1;1;FALSE;0;0,2;"1.8";38;10;1;2;0;0;0;0;7;5;"2.3";"2.0";"2.0";FALSE;98;0;1;0;1;0;0;0;0;0;0;0;3;11;2017-04-20;"Eirik Schulze";"Midtbane";"SOG"
248;"100045.jpg";"Birkelund";1250;"a";100045;"Eirik";"Birkelund";27;"";50;NA;NA;"0.5";"2.0";0;0;0;0;FALSE;0;0,9;"2.5";97;236;19;12;0;0;0;0;10;2;"2.5";"3.0";"3.0";FALSE;360;0;1;0;8;0;0;1;0;0;0;0;3;11;2017-04-20;"Eirik Birkelund";"Midtbane";"SOG"
249;"111850.jpg";"Sveen";1250;"i";111850;"Ole Amund";"Sveen";19;"Legg - Ubestemt tid";63;NA;NA;"0.2";"0.8";-2;0;2;0;FALSE;0;0,3;"1.3";509;9;14;0;0;0;0;0;5;0;"2.5";"1.0";"1.0";FALSE;42;0;1;0;0;0;0;0;0;0;0;0;4;11;2017-04-20;"Ole Amund Sveen";"Angrep";"SOG"
250;"168342.jpg";"Koomson";1250;"a";168342;"Gilbert";"Koomson";10;"";75;NA;NA;"0.4";"1.7";0;0;0;0;FALSE;0;8,6;"3.3";1219;601;334;21;0;0;0;0;13;2;"3.3";"3.0";"3.0";FALSE;324;1;0;0;7;0;0;0;0;0;1;0;3;11;2017-04-20;"Gilbert Koomson";"Midtbane";"SOG"
251;"223089.jpg";"Hove";1250;"a";223089;"Johan";"Hove";28;"";44;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,3;"0.0";48;6;9;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-20;"Johan Hove";"Midtbane";"SOG"
252;"223996.jpg";"Kjemhus";1250;"a";223996;"Lars Christian";"Kjemhus";22;"";53;NA;NA;"0.1";"0.4";-2;-1;2;1;FALSE;0;0,1;"0.5";55;4;3;0;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;32;0;0;0;1;0;0;0;0;0;0;0;3;11;2017-04-20;"Lars Christian Kjemhus";"Midtbane";"SOG"
253;"223997.jpg";"Øy";1250;"a";223997;"Edin";"Øy";23;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";15;5;1;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-20;"Edin Øy";"Midtbane";"SOG"
254;"224000.jpg";"Brekkhus";1250;"a";224000;"Simen";"Brekkhus";34;"";49;NA;NA;"0.2";"0.8";-1;0;1;0;FALSE;0;0,1;"1.0";28;4;5;0;0;0;0;0;4;1;"1.3";"1.0";"1.0";FALSE;109;0;0;0;2;0;0;0;0;0;0;0;3;11;2017-04-20;"Simen Brekkhus";"Midtbane";"SOG"
255;"230633.jpg";"Leikvoll Moberg";1250;"n";230633;"Vegard";"Moberg";16;"Solgt til Bodø/Glimt";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,5;"0.0";156;12;31;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;11;2017-04-20;"Vegard Moberg";"Forsvar";"SOG"
256;"63984.jpg";"Bye";1250;"a";63984;"Bendik";"Bye";18;"";56;NA;NA;"0.9";"3.6";1;0;-1;0;FALSE;1;3,1;"5.0";497;1596;233;51;0;0;0;0;20;1;"5.0";"5.0";"5.0";FALSE;254;2;1;0;7;0;0;0;0;0;2;0;4;11;2017-04-20;"Bendik Bye";"Angrep";"SOG"
257;"212552.jpg";"Ramsland";1250;"a";212552;"Martin";"Ramsland";11;"";65;NA;NA;"0.7";"2.8";0;0;0;0;FALSE;0;1;"4.5";219;282;24;18;0;0;0;0;18;8;"4.5";"5.0";"5.0";FALSE;339;2;0;0;8;0;0;0;0;0;2;0;4;11;2017-04-20;"Martin Ramsland";"Angrep";"SOG"
258;"224199.jpg";"Flo";1250;"a";224199;"Fredrik";"Flo";8;"";44;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;3,3;"0.0";1049;149;155;20;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;11;2017-04-20;"Fredrik Flo";"Angrep";"SOG"
259;"209238.jpg";"Omenås";1250;"a";209238;"Tarjei Aase";"Omenås";13;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";26;10;2;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;11;2017-04-20;"Tarjei Aase Omenås";"Keeper";"SOG"
260;"164400.jpg";"Grodås";1250;"a";164400;"Victor";"Grodås";5;"";44;NA;NA;"0.2";"0.7";-1;0;1;0;FALSE;0;1,3;"0.8";269;29;30;2;0;0;0;0;3;2;"1.0";"1.0";"1.0";FALSE;248;0;0;0;7;0;0;1;0;0;0;0;2;11;2017-04-20;"Victor Grodås";"Forsvar";"SOG"
261;"193398.jpg";"Steiring";1250;"a";193398;"Per-Magnus";"Steiring";15;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;1,5;"0.0";234;35;37;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;11;2017-04-20;"Per-Magnus Steiring";"Forsvar";"SOG"
262;"247413.jpg";"Nissen";1250;"d";247413;"Kasper";"Nissen";25;"Ukjent";44;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,3;"0.0";64;15;7;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-20;"Kasper Nissen";"Midtbane";"SOG"
263;"247414.jpg";"Totland";1250;"u";247414;"Tomas Olai";"Totland";NA;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";87;1;6;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-20;"Tomas Olai Totland";"Midtbane";"SOG"
264;"223998.jpg";"Ryland";1250;"u";223998;"Kristoffer";"Ryland";14;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";26;0;2;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-20;"Kristoffer Ryland";"Midtbane";"SOG"
265;"185060.jpg";"Pedersen";1250;"a";185060;"Magnus";"Pedersen";26;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";23;4;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;11;2017-04-20;"Magnus Pedersen";"Forsvar";"SOG"
266;"173519.jpg";"Nwakali";1250;"a";173519;"Chidiebere";"Nwakali";4;"";64;NA;NA;"0.3";"1.1";-1;0;1;0;FALSE;0;0,9;"1.8";219;34;31;2;0;0;0;0;7;2;"1.8";"2.0";"2.0";FALSE;247;0;0;0;6;0;0;0;0;0;0;0;3;11;2017-04-20;"Chidiebere Nwakali";"Midtbane";"SOG"
267;"44624.jpg";"Jónsson";1250;"d";44624;"Kristinn";"Jónsson";30;"Lår";44;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,1;"0.0";38;1;7;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;11;2017-04-20;"Kristinn Jónsson";"Forsvar";"SOG"
268;"114321.jpg";"Sayouba Mandé";278;"a";114321;"Sayouba";"Mande";1;"";45;NA;NA;"0.9";"3.6";0;0;0;0;FALSE;0;6,1;"4.0";453;368;53;115;0;0;0;0;16;6;"4.0";"4.0";"4.0";FALSE;360;0;1;2;5;0;0;0;0;7;0;1;1;12;2017-04-20;"Sayouba Mande";"Keeper";"STB"
269;"195390.jpg";"Singh Sandhu";278;"a";195390;"Gurpreet";"Singh Sandhu";22;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,8;"0.0";63;16;15;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;12;2017-04-20;"Gurpreet Singh Sandhu";"Keeper";"STB"
270;"229723.jpg";"Kjellevold";278;"a";229723;"Simen";"Kjellevold";24;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";18;9;2;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;12;2017-04-20;"Simen Kjellevold";"Keeper";"STB"
271;"55737.jpg";"Skjønsberg";278;"a";55737;"Morten";"Skjønsberg";3;"";50;NA;NA;"1.0";"3.8";0;0;0;0;FALSE;2;4,4;"4.8";386;383;18;251;0;0;0;0;19;8;"4.8";"5.0";"5.0";FALSE;360;0;0;2;5;0;0;0;0;0;5;0;2;12;2017-04-20;"Morten Skjønsberg";"Forsvar";"STB"
272;"179297.jpg";"Granli";278;"a";179297;"Daniel";"Granli";21;"";39;NA;NA;"0.1";"0.3";-1;0;1;0;FALSE;0;9,6;"0.3";2177;122;245;32;0;0;0;0;1;1;"0.5";"0.0";"0.0";FALSE;9;0;0;0;0;0;0;1;0;0;0;0;2;12;2017-04-20;"Daniel Granli";"Forsvar";"STB"
273;"202639.jpg";"Epsung";278;"u";202639;"Jesper";"Epsung";90;"Utilgjengelig";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";65;0;4;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2017-04-20;"Jesper Epsung";"Forsvar";"STB"
274;"209020.jpg";"Hanche-Olsen";278;"a";209020;"Andreas";"Hanche-Olsen";16;"";45;NA;NA;"0.7";"2.9";0;0;0;0;FALSE;0;0,9;"3.3";116;31;9;6;0;0;0;0;13;6;"3.3";"3.0";"3.0";FALSE;360;0;0;2;5;0;0;1;0;0;0;0;2;12;2017-04-20;"Andreas Hanche-Olsen";"Forsvar";"STB"
275;"224140.jpg";"Moe";278;"a";224140;"Jeppe";"Moe";18;"";41;NA;NA;"1.0";"4.1";1;0;-1;0;FALSE;0;13,8;"4.3";601;3250;64;576;0;0;0;0;17;6;"4.3";"4.0";"4.0";FALSE;360;0;1;2;5;0;0;0;0;0;0;0;2;12;2017-04-20;"Jeppe Moe";"Forsvar";"STB"
276;"215756.jpg";"Linnebo Race";278;"a";215756;"Edvard";"Linnebo Race";60;"";44;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,1;"0.0";37;4;4;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2017-04-20;"Edvard Linnebo Race";"Forsvar";"STB"
277;"84927.jpg";"Brochmann";278;"a";84927;"Tonny";"Brochmann";89;"";60;NA;NA;"0.7";"2.8";0;0;0;0;FALSE;0;1,9;"4.3";192;293;37;58;0;0;0;0;17;3;"4.3";"4.0";"4.0";FALSE;353;1;0;2;5;0;0;0;0;0;2;0;3;12;2017-04-20;"Tonny Brochmann";"Midtbane";"STB"
278;"91082.jpg";"Omoijuanfo";278;"a";91082;"Ohikhuaeme";"Omoijuanfo";99;"";72;NA;NA;"1.3";"5.2";7;2;-7;-2;TRUE;2;28,7;"9.3";2520;11191;34;4976;0;0;0;0;37;17;"9.3";"9.0";"9.0";FALSE;337;6;0;2;5;0;0;1;0;0;6;0;4;12;2017-04-20;"Ohikhuaeme Omoijuanfo";"Angrep";"STB"
279;"130176.jpg";"Kassi";278;"a";130176;"Luc";"Kassi";28;"";60;NA;NA;"0.6";"2.3";0;0;0;0;FALSE;0;2,3;"3.5";435;143;48;24;0;0;0;0;14;3;"3.5";"4.0";"4.0";FALSE;174;1;1;1;2;0;0;0;0;0;0;0;3;12;2017-04-20;"Luc Kassi";"Midtbane";"STB"
280;"162328.jpg";"Lumanza-Lembi";278;"a";162328;"Tortol";"Lumanza-Lembi";67;"";50;NA;NA;"0.5";"1.8";0;0;0;0;FALSE;0;1,7;"2.3";346;676;98;1;0;0;0;0;9;0;"3.0";"2.0";"2.0";FALSE;188;0;1;1;3;0;0;0;0;0;0;0;3;12;2017-04-20;"Tortol Lumanza-Lembi";"Midtbane";"STB"
281;"173913.jpg";"Njie";278;"a";173913;"Moussa";"Njie";11;"";55;NA;NA;"0.8";"3.1";0;0;0;0;FALSE;0;10,1;"4.3";1514;640;123;214;0;0;0;0;17;6;"4.3";"4.0";"4.0";FALSE;360;0;2;2;5;0;0;1;0;0;2;0;3;12;2017-04-20;"Moussa Njie";"Midtbane";"STB"
282;"208395.jpg";"Østvold";278;"a";208395;"Marius";"Østvold";40;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";34;9;4;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;12;2017-04-20;"Marius Østvold";"Midtbane";"STB"
283;"216621.jpg";"Pedersen";278;"a";216621;"Sebastian";"Pedersen";79;"";49;NA;NA;"0.1";"0.4";-1;0;1;0;FALSE;0;0,5;"0.5";146;36;19;5;0;0;0;0;2;0;"1.0";"1.0";"1.0";FALSE;23;0;0;0;0;0;0;0;0;0;0;0;4;12;2017-04-20;"Sebastian Pedersen";"Angrep";"STB"
284;"219497.jpg";"Bohinen";278;"a";219497;"Emil";"Bohinen";23;"";49;NA;NA;"0.1";"0.2";-1;0;1;0;FALSE;0;0,3;"0.3";80;7;8;1;0;0;0;0;1;1;"1.0";"0.0";"0.0";FALSE;1;0;0;0;0;0;0;0;0;0;0;0;3;12;2017-04-20;"Emil Bohinen";"Midtbane";"STB"
285;"243001.jpg";"Børkeeiet";278;"a";243001;"Tobias";"Børkeeiet";42;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";14;1;2;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;12;2017-04-20;"Tobias Børkeeiet";"Midtbane";"STB"
