"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element_type";"team";"dato";"navn";"posisjon";"team_navn";"team_1";"team_2";"team_now";"solution_full";"solution_incremental";"team_3"
271;"55737.jpg";"Skjønsberg";278;"a";55737;"Morten";"Skjønsberg";3;"";50;NA;NA;"0.7";"2.2";0;0;0;0;FALSE;1;3,9;"3.7";322;72;37;18;0;0;0;0;11;9;"3.7";"4.0";"4.0";FALSE;270;0;0;1;5;0;0;0;0;0;3;0;2;12;2017-04-10;"Morten Skjønsberg";"Forsvar";"STB";0;0;0;0;0;0
272;"179297.jpg";"Granli";278;"a";179297;"Daniel";"Granli";21;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;10,7;"0.0";1552;72;240;7;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;1;0;0;0;0;0;0;1;0;0;0;0;2;12;2017-04-10;"Daniel Granli";"Forsvar";"STB";0;0;0;0;0;0
273;"202639.jpg";"Epsung";278;"u";202639;"Jesper";"Epsung";90;"Utilgjengelig";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";50;0;5;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2017-04-10;"Jesper Epsung";"Forsvar";"STB";0;0;0;0;0;0
274;"209020.jpg";"Hanche-Olsen";278;"a";209020;"Andreas";"Hanche-Olsen";16;"";45;NA;NA;"0.5";"1.6";0;0;0;0;FALSE;0;0,9;"2.3";87;20;8;2;0;0;0;0;7;6;"2.3";"2.0";"2.0";FALSE;270;0;0;1;5;0;0;1;0;0;0;0;2;12;2017-04-10;"Andreas Hanche-Olsen";"Forsvar";"STB";0;0;0;0;0;0
275;"224140.jpg";"Moe";278;"a";224140;"Jeppe";"Moe";18;"";41;NA;NA;"0.9";"2.7";1;0;-1;0;FALSE;0;12,6;"3.7";399;2286;105;156;0;0;0;0;11;6;"3.7";"4.0";"4.0";FALSE;270;0;1;1;5;0;0;0;0;0;0;0;2;12;2017-04-10;"Jeppe Moe";"Forsvar";"STB";0;0;0;0;0;0
276;"215756.jpg";"Linnebo Race";278;"a";215756;"Edvard";"Linnebo Race";60;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";27;2;3;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2017-04-10;"Edvard Linnebo Race";"Forsvar";"STB";0;0;0;0;0;0
277;"84927.jpg";"Brochmann";278;"a";84927;"Tonny";"Brochmann";89;"";60;NA;NA;"0.8";"2.3";0;0;0;0;FALSE;0;1,7;"4.7";133;148;15;64;0;0;0;0;14;9;"4.7";"5.0";"5.0";FALSE;263;1;0;1;5;0;0;0;0;0;2;0;3;12;2017-04-10;"Tonny Brochmann";"Midtbane";"STB";0;0;0;0;0;0
278;"91082.jpg";"Omoijuanfo";278;"a";91082;"Ohikhuaeme";"Omoijuanfo";99;"";70;NA;NA;"1.0";"2.9";5;0;-5;0;FALSE;1;21,4;"6.7";1937;5720;386;266;0;0;0;0;20;2;"6.7";"7.0";"7.0";FALSE;247;3;0;1;5;0;0;1;0;0;3;0;4;12;2017-04-10;"Ohikhuaeme Omoijuanfo";"Angrep";"STB";0;0;0;0;0;0
279;"130176.jpg";"Kassi";278;"a";130176;"Luc";"Kassi";28;"";60;NA;NA;"0.6";"1.8";0;0;0;0;FALSE;0;2,3;"3.7";329;71;31;32;0;0;0;0;11;6;"3.7";"4.0";"4.0";FALSE;92;1;1;0;2;0;0;0;0;0;0;0;3;12;2017-04-10;"Luc Kassi";"Midtbane";"STB";0;0;0;0;0;0
280;"162328.jpg";"Lumanza-Lembi";278;"a";162328;"Tortol";"Lumanza-Lembi";67;"";50;NA;NA;"0.6";"1.8";0;0;0;0;FALSE;0;1,9;"3.0";172;624;37;33;0;0;0;0;9;3;"3.0";"3.0";"3.0";FALSE;188;0;1;1;3;0;0;0;0;0;0;0;3;12;2017-04-10;"Tortol Lumanza-Lembi";"Midtbane";"STB";0;0;0;0;0;0
281;"173913.jpg";"Njie";278;"a";173913;"Moussa";"Njie";11;"";55;NA;NA;"0.7";"2.0";0;0;0;0;FALSE;0;10,2;"3.7";1113;276;193;58;0;0;0;0;11;8;"3.7";"4.0";"4.0";FALSE;270;0;1;1;5;0;0;1;0;0;2;0;3;12;2017-04-10;"Moussa Njie";"Midtbane";"STB";0;0;0;0;0;0
282;"208395.jpg";"Østvold";278;"a";208395;"Marius";"Østvold";40;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";22;8;1;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;12;2017-04-10;"Marius Østvold";"Midtbane";"STB";0;0;0;0;0;0
283;"216621.jpg";"Pedersen";278;"a";216621;"Sebastian";"Pedersen";79;"";50;NA;NA;"0.1";"0.4";0;0;0;0;FALSE;0;0,5;"0.7";105;29;12;1;0;0;0;0;2;0;"1.0";"1.0";"1.0";FALSE;23;0;0;0;0;0;0;0;0;0;0;0;4;12;2017-04-10;"Sebastian Pedersen";"Angrep";"STB";0;0;0;0;0;0
284;"219497.jpg";"Bohinen";278;"a";219497;"Emil";"Bohinen";23;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,3;"0.0";59;5;9;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;12;2017-04-10;"Emil Bohinen";"Midtbane";"STB";0;0;0;0;0;0
285;"243001.jpg";"Børkeeiet";278;"a";243001;"Tobias";"Børkeeiet";42;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";10;1;2;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;12;2017-04-10;"Tobias Børkeeiet";"Midtbane";"STB";0;0;0;0;0;0
286;"111845.jpg";"Boli";278;"a";111845;"Franck";"Boli";77;"";63;NA;NA;"0.0";"0.0";-2;0;2;0;FALSE;0;1,8;"0.0";981;32;70;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;12;2017-04-10;"Franck Boli";"Angrep";"STB";0;0;0;0;0;0
287;"227706.jpg";"Aanesland";278;"u";227706;"Markus";"Myre Aanesland";30;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";18;0;2;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;12;2017-04-10;"Markus Myre Aanesland";"Angrep";"STB";0;0;0;0;0;0
288;"244510.jpg";"Løken";278;"a";244510;"Oskar";"Løken";50;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";27;15;4;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;12;2017-04-10;"Oskar Løken";"Angrep";"STB";0;0;0;0;0;0
289;"62059.jpg";"Skogseid";278;"a";62059;"Håkon";"Skogseid";6;"";45;NA;NA;"0.6";"1.8";0;0;0;0;FALSE;0;2;"2.7";193;41;20;5;0;0;0;0;8;6;"2.7";"3.0";"3.0";FALSE;270;0;0;1;5;0;0;0;0;0;0;0;2;12;2017-04-10;"Håkon Skogseid";"Forsvar";"STB";0;0;0;0;0;0
290;"247415.jpg";"Mauritz-Hansen";278;"a";247415;"Sindre ";"Mauritz-Hansen";9;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,1;"0.0";61;7;9;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;12;2017-04-10;"Sindre  Mauritz-Hansen";"Angrep";"STB";0;0;0;0;0;0
291;"249957.jpg";"El-Amrani";278;"i";249957;"Ahmed";"El-Amrani";17;"Lysk - 0% sjanse for å spille";40;NA;NA;"0.1";"0.3";0;0;0;0;FALSE;0;0,8;"0.3";189;38;24;1;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;23;0;0;0;0;0;0;0;0;0;0;0;2;12;2017-04-10;"Ahmed El-Amrani";"Forsvar";"STB";0;0;0;0;0;0
292;"249954.jpg";"Ødegård";278;"i";249954;"Tobias";"Ødegård";4;"Ukjent - 0% sjanse for å spille";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,5;"0.0";111;5;11;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2017-04-10;"Tobias Ødegård";"Forsvar";"STB";0;0;0;0;0;0
293;"62034.jpg";"Pettersen";2364;"d";62034;"Espen Bugge";"Pettersen";1;"Skadet";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;1,3;"0.0";401;1;23;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;13;2017-04-10;"Espen Bugge Pettersen";"Keeper";"SIF";0;0;0;0;0;0
294;"185998.jpg";"Sætra";2364;"u";185998;"Morten";"Sætra";40;"Utlån";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";59;0;2;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;13;2017-04-10;"Morten Sætra";"Keeper";"SIF";NA;0;0;0;0;0
295;"179758.jpg";"Makani";2364;"a";179758;"Sosha";"Makani";77;"";50;NA;NA;"0.1";"0.4";0;0;0;0;FALSE;0;1,5;"0.7";205;52;51;1;0;0;0;0;2;0;"2.0";"1.0";"1.0";FALSE;90;0;0;0;1;0;0;0;0;1;0;0;1;13;2017-04-10;"Sosha Makani";"Keeper";"SIF";0;0;0;0;0;0
296;"60028.jpg";"Hamoud";2364;"d";60028;"Mounir";"Hamoud";2;"Strekk";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;1,2;"0.0";513;0;33;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;13;2017-04-10;"Mounir Hamoud";"Forsvar";"SIF";0;0;0;0;0;0
297;"61986.jpg";"Madsen";2364;"a";61986;"Kim André";"Madsen";4;"";55;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;1,6;"0.3";234;11;39;1;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;90;0;0;0;3;0;0;0;0;0;0;0;2;13;2017-04-10;"Kim André Madsen";"Forsvar";"SIF";0;0;0;0;0;0
298;"62023.jpg";"Parr";2364;"a";62023;"Jonathan";"Parr";3;"";60;NA;NA;"0.5";"1.3";0;0;0;0;FALSE;0;18,4;"2.7";768;439;179;33;0;0;0;0;8;2;"2.7";"3.0";"3.0";FALSE;270;0;1;0;5;0;0;0;0;0;0;0;2;13;2017-04-10;"Jonathan Parr";"Forsvar";"SIF";1;1;1;0;1;1
299;"81894.jpg";"Vilsvik";2364;"a";81894;"Lars-Christopher";"Vilsvik";26;"";60;NA;NA;"0.3";"1.0";0;0;0;0;FALSE;0;22;"2.0";1650;188;225;44;0;0;0;0;6;5;"2.0";"2.0";"2.0";FALSE;270;0;1;0;5;0;0;0;0;0;0;1;2;13;2017-04-10;"Lars-Christopher Vilsvik";"Forsvar";"SIF";1;0;0;0;0;0
300;"100099.jpg";"Høibråten";2364;"a";100099;"Marius";"Høibråten";28;"";50;NA;NA;"0.3";"0.8";0;0;0;0;FALSE;0;1,1;"1.3";77;59;12;4;0;0;0;0;4;2;"2.0";"1.0";"1.0";FALSE;180;0;0;0;2;0;0;0;0;0;0;0;2;13;2017-04-10;"Marius Høibråten";"Forsvar";"SIF";0;0;0;0;0;0
301;"223964.jpg";"Glesnes";2364;"a";223964;"Jakob";"Glesnes";5;"";55;NA;NA;"0.3";"0.9";0;0;0;0;FALSE;0;3;"1.7";178;80;28;5;0;0;0;0;5;2;"1.7";"2.0";"2.0";FALSE;270;0;0;0;5;0;0;0;0;0;0;0;2;13;2017-04-10;"Jakob Glesnes";"Forsvar";"SIF";0;0;0;0;0;0
302;"224051.jpg";"Lindquist";2364;"u";224051;"Christopher";"Lindquist";17;"Utlån";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";94;0;3;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;13;2017-04-10;"Christopher Lindquist";"Forsvar";"SIF";NA;0;0;0;0;0
303;"61978.jpg";"Ringstad";2364;"a";61978;"Stian ";"Ringstad";25;"";55;NA;NA;"0.1";"0.4";0;0;0;0;FALSE;0;1,5;"0.7";198;9;27;0;0;0;0;0;2;0;"1.0";"1.0";"1.0";FALSE;65;0;0;0;1;0;0;0;0;0;0;0;2;13;2017-04-10;"Stian  Ringstad";"Forsvar";"SIF";0;0;0;0;0;0
304;"224052.jpg";"Johansen";2364;"a";224052;"Sondre";"Johansen";46;"";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,9;"0.0";79;28;9;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;13;2017-04-10;"Sondre Johansen";"Forsvar";"SIF";0;0;0;0;0;0
305;"61979.jpg";"Tokstad";2364;"a";61979;"Kristoffer";"Tokstad";11;"";84;NA;NA;"0.2";"0.6";-1;0;1;0;FALSE;0;1,5;"1.7";480;42;31;3;0;0;0;0;5;1;"1.7";"2.0";"2.0";FALSE;199;0;0;0;4;0;0;0;0;0;0;0;3;13;2017-04-10;"Kristoffer Tokstad";"Midtbane";"SIF";0;0;0;0;0;0
306;"96235.jpg";"Andersen";2364;"i";96235;"Eirik";"Andersen";23;"Lår";79;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,6;"0.0";666;6;24;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;13;2017-04-10;"Eirik Andersen";"Midtbane";"SIF";0;0;0;0;0;0
307;"103764.jpg";"Nguen";2364;"a";103764;"Tokmac";"Nguen";93;"";70;NA;NA;"0.5";"1.4";0;0;0;0;FALSE;0;9,6;"3.3";681;1472;235;37;0;0;0;0;10;2;"3.3";"3.0";"3.0";FALSE;180;0;1;0;4;0;0;0;0;0;2;0;3;13;2017-04-10;"Tokmac Nguen";"Midtbane";"SIF";0;0;0;0;0;0
308;"115596.jpg";"Júnior";2364;"a";115596;"Francisco";"Júnior";19;"";55;NA;NA;"0.2";"0.7";0;0;0;0;FALSE;0;1;"1.3";88;55;15;7;0;0;0;0;4;1;"1.3";"1.0";"1.0";FALSE;161;0;0;0;4;0;0;0;0;0;0;0;3;13;2017-04-10;"Francisco Júnior";"Midtbane";"SIF";0;0;0;0;0;0
309;"182278.jpg";"Gjerstrøm";2364;"a";182278;"Mathias";"Gjerstrøm";21;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";51;7;3;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;13;2017-04-10;"Mathias Gjerstrøm";"Midtbane";"SIF";0;0;0;0;0;0
310;"182402.jpg";"Sivodedov";2364;"a";182402;"Christian";"Sivodedov";13;"";54;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,1;"0.0";34;3;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;13;2017-04-10;"Christian Sivodedov";"Midtbane";"SIF";0;0;0;0;0;0
311;"167043.jpg";"Jradi";2364;"a";167043;"Bassel";"Jradi";8;"";65;NA;NA;"0.2";"0.6";0;0;0;0;FALSE;0;1,2;"1.3";142;77;27;10;0;0;0;0;4;1;"1.3";"1.0";"1.0";FALSE;195;0;0;0;4;0;0;1;0;0;0;0;3;13;2017-04-10;"Bassel Jradi";"Midtbane";"SIF";0;0;0;0;0;0
312;"55742.jpg";"Hauger";2364;"a";55742;"Henning";"Hauger";6;"";55;NA;NA;"0.3";"0.9";0;0;0;0;FALSE;0;2,3;"1.7";206;105;45;4;0;0;0;0;5;1;"1.7";"2.0";"2.0";FALSE;250;0;0;0;3;0;0;1;0;0;0;0;3;13;2017-04-10;"Henning Hauger";"Midtbane";"SIF";0;0;0;0;0;0
313;"229419.jpg";"Ahlander";2364;"u";229419;"Knut";"Ahlander";54;"Utlån";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";25;0;3;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;13;2017-04-10;"Knut Ahlander";"Midtbane";"SIF";NA;0;0;0;0;0
314;"61799.jpg";"Engblom";2364;"a";61799;"Pontus";"Engblom";9;"";83;NA;NA;"0.1";"0.2";-2;0;2;0;FALSE;0;1,6;"0.7";976;14;51;2;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;31;0;0;0;2;0;0;0;0;0;0;0;4;13;2017-04-10;"Pontus Engblom";"Angrep";"SIF";0;0;0;0;0;0
315;"61991.jpg";"Marcus Pedersen";2364;"a";61991;"Marcus";"Pedersen";10;"";105;NA;NA;"0.2";"0.7";0;0;0;0;FALSE;0;13,2;"2.3";1825;434;504;31;0;0;0;0;7;0;"2.3";"2.0";"2.0";FALSE;226;1;0;0;3;0;1;1;0;0;0;0;4;13;2017-04-10;"Marcus Pedersen";"Angrep";"SIF";0;0;0;0;0;0
316;"62066.jpg";"Høiland";2364;"a";62066;"Tommy";"Høiland";7;"";69;NA;NA;"0.2";"0.7";-1;0;1;0;FALSE;0;1,8;"1.7";387;44;57;4;0;0;0;0;5;1;"2.5";"2.0";"2.0";FALSE;43;0;1;0;0;0;0;0;0;0;0;0;4;13;2017-04-10;"Tommy Høiland";"Angrep";"SIF";0;0;0;0;0;0
317;"224956.jpg";"Agouda";2364;"a";224956;"Abdul-Basit";"Agouda";34;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,2;"0.0";43;9;2;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;13;2017-04-10;"Abdul-Basit Agouda";"Angrep";"SIF";0;0;0;0;0;0
318;"235842.jpg";"Hoven";2364;"a";235842;"Andreas";"Hoven";66;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";54;18;7;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;13;2017-04-10;"Andreas Hoven";"Angrep";"SIF";0;0;0;0;0;0
319;"172621.jpg";"Tagbajumi";2364;"a";172621;"Marco";"Tagbajumi";33;"";76;NA;NA;"1.0";"2.9";1;0;-1;0;TRUE;1;11,3;"7.3";400;4030;84;595;0;0;0;0;22;8;"7.3";"7.0";"7.0";FALSE;270;3;0;0;5;0;0;1;0;0;5;0;4;13;2017-04-10;"Marco Tagbajumi";"Angrep";"SIF";0;0;0;1;0;0
320;"57466.jpg";"Loncaric";310;"i";57466;"Filip";"Loncaric";12;"Ankel - 2 uker";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,6;"0.0";120;1;21;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;14;2017-04-10;"Filip Loncaric";"Keeper";"TIL";0;0;0;0;0;0
321;"95510.jpg";"Kongshavn";310;"a";95510;"Gudmund";"Kongshavn";1;"";45;NA;NA;"1.0";"2.9";0;0;0;0;FALSE;0;3,7;"4.3";87;805;20;263;0;0;0;0;13;7;"4.3";"4.0";"4.0";FALSE;270;0;0;1;2;0;0;0;0;12;0;0;1;14;2017-04-10;"Gudmund Kongshavn";"Keeper";"TIL";0;0;0;1;0;0
322;"202266.jpg";"Karlstrøm";310;"a";202266;"Jacob";"Karlstrøm";28;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,7;"0.0";27;11;4;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;14;2017-04-10;"Jacob Karlstrøm";"Keeper";"TIL";0;0;0;0;0;0
323;"61921.jpg";"Wangberg";310;"a";61921;"Simen";"Wangberg";22;"";51;NA;NA;"1.8";"5.5";1;1;-1;-1;TRUE;2;12,4;"9.3";132;2700;22;1096;0;0;0;0;28;15;"9.3";"9.0";"9.0";FALSE;270;2;0;1;2;0;0;0;0;0;6;0;2;14;2017-04-10;"Simen Wangberg";"Forsvar";"TIL";0;0;0;1;0;0
324;"81902.jpg";"Norbye";310;"a";81902;"Hans";"Norbye";14;"";45;NA;NA;"0.7";"2.0";0;0;0;0;FALSE;0;5;"3.0";495;75;98;20;0;0;0;0;9;7;"4.5";"3.0";"3.0";FALSE;92;1;0;0;1;0;0;0;0;0;0;0;2;14;2017-04-10;"Hans Norbye";"Forsvar";"TIL";0;0;0;0;0;0
325;"84125.jpg";"Ødegaard";310;"a";84125;"Magnar";"Ødegaard";5;"";45;NA;NA;"0.7";"2.0";0;0;0;0;FALSE;0;1,4;"3.0";81;53;8;22;0;0;0;0;9;6;"3.0";"3.0";"3.0";FALSE;270;0;0;1;2;0;0;1;0;0;0;0;2;14;2017-04-10;"Magnar Ødegaard";"Forsvar";"TIL";0;0;0;0;0;0
326;"164722.jpg";"Antonsen";310;"a";164722;"Kent-Are";"Antonsen";3;"";45;NA;NA;"0.3";"0.9";0;0;0;0;FALSE;0;0,8;"1.3";63;64;28;2;0;0;0;0;4;0;"2.0";"1.0";"1.0";FALSE;180;0;0;0;2;0;0;0;0;0;0;0;2;14;2017-04-10;"Kent-Are Antonsen";"Forsvar";"TIL";0;0;0;0;0;0
327;"185767.jpg";"Nilsen";310;"u";185767;"Lasse";"Nilsen";25;"Utilgjengelig";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;1,3;"0.0";295;5;39;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;14;2017-04-10;"Lasse Nilsen";"Forsvar";"TIL";0;0;0;0;0;0
328;"202265.jpg";"Gundersen";310;"a";202265;"Jostein";"Gundersen";26;"";45;NA;NA;"0.5";"1.6";0;0;0;0;FALSE;0;0,3;"2.3";23;10;1;2;0;0;0;0;7;6;"3.5";"2.0";"2.0";FALSE;180;0;0;1;1;0;0;1;0;0;0;0;2;14;2017-04-10;"Jostein Gundersen";"Forsvar";"TIL";0;0;0;0;0;0
329;"213398.jpg";"Jenssen";310;"a";213398;"Ulrik";"Jenssen";8;"";50;NA;NA;"0.3";"0.8";0;0;0;0;FALSE;0;1,5;"1.3";170;18;34;0;0;0;0;0;4;1;"1.3";"1.0";"1.0";FALSE;89;0;0;0;1;0;0;0;0;0;0;0;2;14;2017-04-10;"Ulrik Jenssen";"Forsvar";"TIL";0;0;0;0;0;0
330;"16058.jpg";"Pedersen";310;"a";16058;"Morten";"Gamst Pedersen";7;"";56;NA;NA;"0.7";"2.0";1;1;-1;-1;FALSE;0;7,1;"3.7";303;1941;143;56;0;0;0;0;11;3;"3.7";"4.0";"4.0";FALSE;270;0;1;1;2;0;0;1;0;0;2;0;3;14;2017-04-10;"Morten Gamst Pedersen";"Midtbane";"TIL";0;0;0;0;0;0
331;"62063.jpg";"Landu Landu";310;"a";62063;"Christian";"Landu Landu";6;"";50;NA;NA;"0.1";"0.4";0;0;0;0;FALSE;0;2,1;"0.7";278;58;62;5;0;0;0;0;2;0;"1.0";"1.0";"1.0";FALSE;109;0;0;0;1;0;0;1;0;0;0;0;3;14;2017-04-10;"Christian Landu Landu";"Midtbane";"TIL";0;0;0;0;0;0
332;"63792.jpg";"Johansen";310;"a";63792;"Jonas";"Johansen";11;"";45;NA;NA;"0.2";"0.7";0;0;0;0;FALSE;0;2,1;"1.0";247;25;41;4;0;0;0;0;3;3;"3.0";"1.0";"1.0";FALSE;90;0;0;1;0;0;0;0;0;0;0;0;3;14;2017-04-10;"Jonas Johansen";"Midtbane";"TIL";0;0;0;0;0;0
333;"63797.jpg";"Andersen";310;"a";63797;"Magnus";"Andersen";15;"";65;NA;NA;"0.4";"1.1";0;0;0;0;FALSE;0;0,7;"2.3";81;18;17;3;0;0;0;0;7;1;"2.3";"2.0";"2.0";FALSE;139;0;1;0;1;0;0;0;0;0;0;0;3;14;2017-04-10;"Magnus Andersen";"Midtbane";"TIL";0;0;0;0;0;0
334;"87069.jpg";"Åsen";310;"a";87069;"Gjermund";"Åsen";23;"";59;NA;NA;"1.1";"3.4";-1;0;1;0;TRUE;1;3;"6.7";327;870;19;722;0;0;0;0;20;13;"10.0";"7.0";"7.0";FALSE;83;2;1;1;0;0;0;0;0;0;3;0;3;14;2017-04-10;"Gjermund Åsen";"Midtbane";"TIL";0;0;0;1;0;0
335;"101124.jpg";"Frantzen";310;"a";101124;"William";"Frantzen";19;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";23;5;3;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;14;2017-04-10;"William Frantzen";"Midtbane";"TIL";0;0;0;0;0;0
336;"172946.jpg";"Sigurðarson";310;"a";172946;"Aron";"Sigurðarson";17;"";65;NA;NA;"0.4";"1.1";0;0;0;0;FALSE;0;5,4;"2.3";638;118;236;4;0;0;0;0;7;3;"2.3";"2.0";"2.0";FALSE;268;0;0;1;2;0;0;0;0;0;0;0;3;14;2017-04-10;"Aron Sigurðarson";"Midtbane";"TIL";0;0;0;0;0;0
337;"185766.jpg";"Ingebrigtsen";310;"a";185766;"Mikael";"Ingebrigtsen";24;"";60;NA;NA;"0.2";"0.5";0;0;0;0;FALSE;0;0,5;"1.0";69;7;23;0;0;0;0;0;3;0;"1.5";"1.0";"1.0";FALSE;71;0;0;0;1;0;0;0;0;0;0;0;3;14;2017-04-10;"Mikael Ingebrigtsen";"Midtbane";"TIL";0;0;0;0;0;0
338;"208021.jpg";"Michalsen";310;"a";208021;"Fredrik";"Michalsen";27;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";12;2;3;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;14;2017-04-10;"Fredrik Michalsen";"Midtbane";"TIL";0;0;0;0;0;0
339;"171039.jpg";"Espejord";310;"i";171039;"Runar";"Espejord";30;"Ankel - 8-12 uker";59;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,9;"0.0";817;11;56;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;14;2017-04-10;"Runar Espejord";"Angrep";"TIL";0;0;0;0;0;0
